,realtime,%cpu,rchar,wchar,syscr,syscw,read_bytes,write_bytes,%mem,vmem,rss,peak_vmem,peak_rss,vol_ctxt,inv_ctxt,scheme,samples,threads,type,iter,size_bytes
882,143409,5002,5899927270,4775627053,653370,515340,33693696,6139904,7,10004996,2044720,10064836,2231664,127272,44154,enteritidis_v1.0.7,1,16,snippy,1,249285523
883,41559,1374,1649465413,1292196449,169733,39612,20697088,0,0,2393008,69888,2407628,70280,59180,24442,enteritidis_v1.0.7,1,1,single,8,347521401
884,282802,1116,2926125132,2444874083,340119,272336,33693696,2117632,4,8511444,987720,8588480,1010960,70249,19132,enteritidis_v1.0.7,1,1,snippy,1,136516531
885,19895,1414,741527572,556752564,74668,17081,20716544,0,0,2389908,69784,2407624,70180,27408,8767,enteritidis_v1.0.7,1,1,single,2,175026992
886,44445,1443,1919823950,1453973747,192795,44569,20697088,0,0,1989632,69856,2407628,70252,62692,17726,enteritidis_v1.0.7,1,1,single,10,456102547
887,20396,1511,844114239,665962576,87802,20426,20716544,0,0,1989628,69868,2407624,70264,31617,4343,enteritidis_v1.0.7,1,1,single,4,168403627
888,238625,17086,117261151480,92068200966,12015161,2821707,20936704,0,0,33699436,921084,33915448,921084,715589,4627582,enteritidis_v1.0.7,96,16,multiple,2,96
889,216980,2838,6001440424,5046686912,686453,542823,33693696,2875392,7,9081100,1941380,9181032,1979232,137193,17272,enteritidis_v1.0.7,1,4,snippy,1,273508691
890,33244,1468,1462334308,1118249648,148102,34284,20697088,0,0,1989632,69544,2407628,69936,50297,8683,enteritidis_v1.0.7,1,1,single,8,334336962
891,146561,1730,2635123747,2141478408,299016,238762,33693696,2035712,3,8808948,727552,8876536,748424,46067,5411,enteritidis_v1.0.7,1,2,snippy,1,126066089
892,295474,1125,2670157068,2235714239,309817,248550,33693696,2183168,4,8544212,977748,8621248,1012192,70821,40778,enteritidis_v1.0.7,1,1,snippy,1,103596070
893,41866,1300,1490836615,1145404768,151444,35115,20697088,0,0,2391964,69508,2407628,69904,55193,45406,enteritidis_v1.0.7,1,1,single,9,335684179
894,41572,1346,1686524505,1426627187,183163,43731,20697088,0,0,2387256,69764,2407624,70160,66260,22548,enteritidis_v1.0.7,1,1,single,7,250149771
895,83170,6335,5269776788,3894406393,538731,421455,33693696,10514432,10,10069636,2678564,10122228,2690512,97701,356,enteritidis_v1.0.7,1,32,snippy,1,232490990
896,97043,6692,6513733593,4970802895,680118,527603,33693696,10399744,10,10069632,2741252,10122224,3496844,121231,402,enteritidis_v1.0.7,1,32,snippy,1,296654154
897,40718,1222,1370267461,1087011120,142424,33326,20697088,0,0,2382100,69792,2407632,70188,54889,52285,enteritidis_v1.0.7,1,1,single,3,273508691
898,23534,1250,727852809,559234352,74491,17157,20716544,0,0,2392232,69704,2407628,70096,29418,28459,enteritidis_v1.0.7,1,1,single,10,158870730
899,136807,2635,3341261017,2677589637,368811,292371,33693696,2330624,4,9015564,1176200,9081704,1212720,80150,11896,enteritidis_v1.0.7,1,4,snippy,1,175026992
900,18145,1517,697328528,540347046,71820,16578,20697088,0,0,1989636,70340,2407632,70732,25624,5565,enteritidis_v1.0.7,1,1,single,2,147233770
901,287775,2901,7711592772,6512109133,881023,694035,33693696,2945024,9,9081096,2525412,9147236,2578980,179773,35309,enteritidis_v1.0.7,1,4,snippy,1,360962023
902,29343,1564,1362237117,1005948007,134743,30843,20697088,0,0,1989628,69396,2407624,69792,46466,2553,enteritidis_v1.0.7,1,1,single,10,346541347
903,16938,1602,761222186,599391788,79166,18387,20716544,0,0,1989636,69900,2407632,70292,27851,1128,enteritidis_v1.0.7,1,1,single,10,152082639
904,88289,3354,3114819305,2493020406,347386,277356,33693696,3497984,4,9410612,1179416,9540488,1195268,74953,11720,enteritidis_v1.0.7,1,8,snippy,1,125358126
905,12353,1523,445020968,330454572,44900,10147,20697088,0,0,2384644,69060,2407632,69456,14243,4103,enteritidis_v1.0.7,1,1,single,4,104818648
906,170668,3860,5528862731,4628060403,635323,502924,33728512,3706880,6,9344176,1832716,9355808,1866472,127130,41167,enteritidis_v1.0.7,1,8,snippy,1,227245299
907,57755,8168,2932657630,1825905050,271086,261327,33693696,10088448,6,9959040,1788560,10018880,1823588,38769,81,enteritidis_v1.0.7,1,32,snippy,1,237194140
908,24867,1166,727852810,559234352,74478,17157,20697088,0,0,2395868,69972,2407624,70368,31158,32584,enteritidis_v1.0.7,1,1,single,7,158870730
909,151986,4793,5535274715,4365547392,598252,477346,33693696,5881856,7,10663008,2012476,10722848,2169020,131076,100755,enteritidis_v1.0.7,1,16,snippy,1,278310884
910,166581,2772,4446292359,3817845266,529534,423150,33693696,2494464,6,9081100,1697596,9147240,1749992,120414,16109,enteritidis_v1.0.7,1,4,snippy,1,151868003
911,132638,7515,9438264381,7438719686,999132,791942,33693696,10981376,15,10136072,4020720,10154996,4087408,199051,1155,enteritidis_v1.0.7,1,32,snippy,1,463745106
912,74929,4430,2466993210,1752236731,250321,210377,33693696,5599232,5,9963136,1367156,10022976,1390356,47137,2330,enteritidis_v1.0.7,1,16,snippy,1,125988487
913,38519,1452,1649465414,1292196449,169726,39612,20697088,0,0,2393256,69772,2407624,70168,59519,14662,enteritidis_v1.0.7,1,1,single,3,347521401
914,39686,1533,1948252470,1534513029,201009,47036,20697088,0,0,1989632,69900,2407628,70296,69794,1986,enteritidis_v1.0.7,1,1,single,1,403991938
915,327437,1780,6216350227,5248791452,716359,550841,33693696,2752512,8,8915444,2198816,8982484,2268328,160135,30356,enteritidis_v1.0.7,1,2,snippy,1,290075585
916,225297,2797,5321604804,4442500362,604469,476806,33693696,2748416,6,9015564,1686212,9081704,1720308,119124,40535,enteritidis_v1.0.7,1,4,snippy,1,245502220
917,499547,1711,7672462618,6512652014,880305,694363,33693696,3809280,10,8915444,2571720,8982484,2626080,178436,20805,enteritidis_v1.0.7,1,2,snippy,1,360962023
918,117047,5887,4974608621,3914427659,538370,434194,33693696,5582848,7,10069636,2009788,10170436,2044308,101031,8306,enteritidis_v1.0.7,1,16,snippy,1,245761219
919,12505,1529,458022340,343654548,46509,10552,20716544,0,0,2396132,69612,2407632,69684,14433,3779,enteritidis_v1.0.7,1,1,single,2,104620052
920,42842,1260,1488276065,1149722969,151767,35247,20716544,0,0,2382100,69752,2407628,70144,56537,48653,enteritidis_v1.0.7,1,1,single,8,328805369
921,34908,1274,1198872124,943622189,124078,28934,20697088,0,0,2152892,69648,2407628,70040,45224,36825,enteritidis_v1.0.7,1,1,single,8,245502220
922,35948,1260,1234788828,946730267,125443,29028,20716544,0,0,2381500,69956,2407628,70348,39576,34462,enteritidis_v1.0.7,1,1,single,5,278310884
923,40951,1253,1455831646,1165419421,152223,35728,20697088,0,0,2391704,70348,2407624,70744,59257,40703,enteritidis_v1.0.7,1,1,single,2,280664581
924,103458,35599,117261191541,92068201094,12015637,2821723,20936704,0,0,65158464,1733952,65379852,1733960,1015041,1481732,enteritidis_v1.0.7,96,32,multiple,6,96
925,19907,1417,722273674,579385476,76150,17774,20697088,0,0,2395228,70096,2407624,70492,25363,5274,enteritidis_v1.0.7,1,1,single,3,133140452
926,1271542,3697,117261121430,92068200869,12013370,2821695,20936704,0,0,10072164,296272,10279728,296272,302746,10679982,enteritidis_v1.0.7,96,4,multiple,6,96
927,109115,3314,3710801707,3102211061,441556,346812,33728512,3117056,6,9410612,1485504,9474952,1503604,98083,15519,enteritidis_v1.0.7,1,8,snippy,1,126454186
928,14841,1517,541301565,448638943,58652,13768,20697088,0,0,2397236,70316,2407628,70712,25052,2011,enteritidis_v1.0.7,1,1,single,6,82913788
929,42795,1182,1370267463,1087011120,142420,33326,20752384,0,0,2391708,70104,2407628,70496,55701,58707,enteritidis_v1.0.7,1,1,single,8,273508691
930,163039,3662,6481707129,5343904389,740310,568545,33693696,3506176,8,9410612,2415100,9606024,2484360,171038,24498,enteritidis_v1.0.7,1,8,snippy,1,283728415
931,96236,3754,3149042602,2384931587,334784,268076,33693696,5632000,4,10028676,1345364,10105844,1364504,56653,10567,enteritidis_v1.0.7,1,16,snippy,1,126972365
932,223624,3210,6644223523,5345706360,742369,568941,33693696,6000640,10,10069636,2563212,10129476,2907236,166556,85171,enteritidis_v1.0.7,1,16,snippy,1,283728415
933,98085,3911,3167862116,2514809152,350706,283767,33693696,3334144,4,9312308,1118828,9376648,1142400,71125,32810,enteritidis_v1.0.7,1,8,snippy,1,147233770
934,14038,1594,573713208,437899364,58659,13439,20697088,0,0,2396388,69896,2407628,70292,22728,2555,enteritidis_v1.0.7,1,1,single,2,126066089
935,204927,4251,8505979993,7097905071,957248,755584,33728512,3940352,10,9476148,2886124,9556872,2938144,161342,15153,enteritidis_v1.0.7,1,8,snippy,1,403991938
936,45567,1366,1808364689,1357624935,180571,41617,20697088,0,0,2398256,69672,2407624,70068,59244,31189,enteritidis_v1.0.7,1,1,single,7,440992030
937,255231,2770,8095818396,6845942355,929975,716163,33728512,2887680,11,9212172,2974992,9223804,3062740,221580,22212,enteritidis_v1.0.7,1,4,snippy,1,370908859
938,120422,3885,4316938552,3522429307,492072,392967,33728512,5656576,8,10136072,2275152,10164088,2312312,115104,11800,enteritidis_v1.0.7,1,16,snippy,1,127800331
939,29744,1368,1140212387,884703412,116873,27128,20716544,0,0,2394276,69512,2407632,69904,38291,18698,enteritidis_v1.0.7,1,1,single,8,245761219
940,21448,1487,1112890159,866665433,114367,26575,20697088,0,0,1989640,69848,2407636,70244,37692,983,enteritidis_v1.0.7,1,1,single,2,236476990
941,19338,1518,812130614,619133006,82533,18992,20697088,0,0,2392608,70012,2407628,70408,28841,3352,enteritidis_v1.0.7,1,1,single,2,183249872
942,140950,4037,4801204857,3889253843,532957,420277,33693696,3416064,5,9345072,1481056,9409412,1569400,104595,54212,enteritidis_v1.0.7,1,8,snippy,1,232490990
943,41100,1380,1649465414,1292196449,169729,39612,20697088,0,0,2389908,70124,2407636,70520,56408,25622,enteritidis_v1.0.7,1,1,single,10,347521401
944,45872,1363,1779027624,1326177489,176805,40653,20697088,0,0,2386016,69736,2407632,70112,62261,30930,enteritidis_v1.0.7,1,1,single,3,443102425
945,142211,2743,2964188867,2238235367,311737,248971,33693696,5578752,7,10464364,1813372,10589740,1851480,67233,14208,enteritidis_v1.0.7,1,16,snippy,1,103596070
946,117772,33292,117261191545,92068201094,12015342,2821723,20936704,0,0,65163540,1729192,65384928,1729192,1047591,3530995,enteritidis_v1.0.7,96,32,multiple,1,96
947,37025,1363,1524258992,1180285125,155644,36184,20697088,0,0,2390008,69912,2407628,70304,55580,22997,enteritidis_v1.0.7,1,1,single,7,334226197
948,3775362,1126,117254344124,92061557004,12014280,2821397,20697088,0,0,2374064,82548,2407672,82548,143253,5769330,enteritidis_v1.0.7,96,1,multiple,3,96
949,43844,1246,1488276064,1149722969,151773,35247,20716544,0,0,2378048,69912,2407628,70304,53815,48904,enteritidis_v1.0.7,1,1,single,6,328805369
950,52448,1451,2406885682,1857733926,244617,56939,20697088,0,0,2392096,69776,2407624,70172,80156,9197,enteritidis_v1.0.7,1,1,single,5,539404213
951,39862,1464,1765005793,1394296230,182605,42741,20697088,0,0,2387252,69532,2407624,69924,62012,8573,enteritidis_v1.0.7,1,1,single,4,360962023
952,304596,1807,4802887713,4001774438,546192,433834,33693696,2613248,6,8850808,1619812,8917848,1652744,106749,17660,enteritidis_v1.0.7,1,2,snippy,1,237780265
953,636761,7306,117261131445,92068200901,12013421,2821699,20936704,0,0,17951768,504220,18159712,504220,443618,10777607,enteritidis_v1.0.7,96,8,multiple,8,96
954,152314,3192,3646253407,2759660436,379075,302708,33693696,5718016,6,10036868,1541612,10154052,1772212,81848,53206,enteritidis_v1.0.7,1,16,snippy,1,174692626
955,12778,1376,458022343,343654548,46508,10552,20697088,0,0,1989632,69764,2407628,70160,15663,5577,enteritidis_v1.0.7,1,1,single,5,104620052
956,103294,6644,7074583806,5534854541,768586,600751,33693696,11091968,11,10800260,3006408,11041320,3023592,144746,530,enteritidis_v1.0.7,1,32,snippy,1,286976208
957,27070,1320,896554086,734938383,95708,22540,20697088,0,0,2388416,70124,2407624,70520,36394,14842,enteritidis_v1.0.7,1,1,single,2,151868003
958,118987,33094,117261191544,92068201094,12015370,2821723,20936704,0,0,65176176,1747820,65397564,1747824,1146981,3612065,enteritidis_v1.0.7,96,32,multiple,2,96
959,32048,1473,1430214157,1102875123,145691,33813,20716544,0,0,1989628,69796,2407624,70188,44536,9474,enteritidis_v1.0.7,1,1,single,2,317591343
960,26689,1416,1067092035,824852735,109157,25295,20697088,0,0,2397236,70192,2407628,70588,37304,9180,enteritidis_v1.0.7,1,1,single,9,232490990
961,102965,5521,4688806779,3688015234,508568,418907,33693696,5484544,7,10054152,1893300,10171336,1941684,105819,24849,enteritidis_v1.0.7,1,16,snippy,1,236476990
962,43097,1396,1765005793,1394296230,182610,42741,20716544,0,0,2396980,69680,2407628,70072,59917,19426,enteritidis_v1.0.7,1,1,single,10,360962023
963,547509,1131,6860498384,5959136171,796922,635890,33693696,3149824,10,8609752,2481384,8686788,2529012,170699,21341,enteritidis_v1.0.7,1,1,snippy,1,283141807
964,66324,5118,3940435559,2844754112,403976,317997,33693696,10227712,6,10053252,1837044,10122228,1880776,72221,53,enteritidis_v1.0.7,1,32,snippy,1,133140452
965,22060,1436,864357035,617414555,83979,18939,20697088,0,0,2397488,69548,2407624,69944,27879,9092,enteritidis_v1.0.7,1,1,single,5,237194140
966,818967,1101,7713343898,6515000567,877566,700569,33693696,4308992,10,8609748,2622020,8686784,2678200,209817,92686,enteritidis_v1.0.7,1,1,snippy,1,400927570
967,47694,1328,1835973781,1437679489,188763,44070,20716544,0,0,2390008,69848,2407628,70240,59560,34300,enteritidis_v1.0.7,1,1,single,6,388546758
968,31931,1547,1605628064,1312738588,170248,40242,20697088,0,0,2397232,69644,2407624,70036,58568,3185,enteritidis_v1.0.7,1,1,single,2,283141807
969,41208,1167,1286996593,1027963404,134465,31517,20716544,0,0,2390292,70296,2407624,70692,58192,66502,enteritidis_v1.0.7,1,1,single,1,249285523
970,19529,1461,741527573,556752564,74674,17081,20716544,0,0,2394852,70008,2407624,70404,23230,7329,enteritidis_v1.0.7,1,1,single,9,175026992
971,119373,3318,3867717693,3103999130,444238,347220,33693696,5595136,8,10103300,2142504,10148724,2246136,97194,21114,enteritidis_v1.0.7,1,16,snippy,1,126454186
972,1077715,4142,117261121430,92068200869,12014069,2821695,20936704,0,0,10071260,296536,10279204,296536,353206,8128094,enteritidis_v1.0.7,96,4,multiple,8,96
973,29240,1533,1327729366,1037847833,136608,31820,20697088,0,0,2397236,70148,2407628,70544,46738,2817,enteritidis_v1.0.7,1,1,single,6,280133839
974,29704,1555,1430214157,1102875123,145686,33813,20716544,0,0,1989632,69924,2407628,70320,47388,2853,enteritidis_v1.0.7,1,1,single,3,317591343
975,302100,1737,4959241540,4103770665,559619,439870,33693696,2600960,6,9900340,1609968,9911972,1644304,103704,17555,enteritidis_v1.0.7,1,2,snippy,1,253574934
976,599487,1100,5882598057,5070487694,695959,551427,33693696,4562944,8,8544212,2062944,8621248,2103964,145972,55521,enteritidis_v1.0.7,1,1,snippy,1,239248233
977,30029,1441,1204200397,942475820,124114,28899,20697088,0,0,2393272,69916,2407640,70308,39492,10511,enteritidis_v1.0.7,1,1,single,7,251976854
978,16028,1551,665358493,519094265,68898,15927,20697088,0,0,2397240,69516,2407632,69912,26507,4558,enteritidis_v1.0.7,1,1,single,8,136516531
979,23100,1537,1002812561,749263759,100270,22979,20697088,0,0,2396924,69516,2407636,69908,31473,4687,enteritidis_v1.0.7,1,1,single,3,243801042
980,27111,1356,922490270,769854488,99694,23610,20697088,0,0,1989636,70248,2407632,70640,43553,14852,enteritidis_v1.0.7,1,1,single,9,142887817
981,16649,1392,604690525,443507319,60126,13611,20716544,0,0,2382100,69956,2407628,70348,21275,8611,enteritidis_v1.0.7,1,1,single,4,151435202
982,38726,1279,1343393501,1046897545,137922,32097,20697088,0,0,2388416,70388,2407624,70724,44079,49452,enteritidis_v1.0.7,1,1,single,4,286748227
983,23481,1441,907858070,713326673,94099,21878,20697088,0,0,2394840,69624,2407632,70020,32443,10620,enteritidis_v1.0.7,1,1,single,1,184783709
984,43836,1438,1829294884,1418619724,186806,43486,20697088,0,0,2387256,69700,2407628,70092,66208,16219,enteritidis_v1.0.7,1,1,single,7,400927570
985,270644,2900,6431789493,5446058714,743723,586650,33728512,3379200,8,9146636,2237780,9228260,2279340,149706,56972,enteritidis_v1.0.7,1,4,snippy,1,280664581
986,17031,1537,722273673,579385476,76145,17774,20697088,0,0,2396980,69892,2407628,70284,27180,1376,enteritidis_v1.0.7,1,1,single,8,133140452
987,240787,1796,3724201671,3104864052,427155,344938,33693696,2355200,4,8834420,1207248,8901460,1234064,83866,16112,enteritidis_v1.0.7,1,2,snippy,1,177005607
988,21409,1547,938522337,745661928,97973,22869,20697088,0,0,2396984,70112,2407632,70504,35590,2715,enteritidis_v1.0.7,1,1,single,10,183112718
989,754190,1156,8911874612,7964300655,1085240,871903,33693696,3985408,14,8740824,3633064,8848692,3738536,280277,115582,enteritidis_v1.0.7,1,1,snippy,1,278537989
990,2127776,2093,117261116421,92068200853,12013974,2821693,20936704,0,0,6133184,192416,6339592,192416,269990,8127795,enteritidis_v1.0.7,96,2,multiple,9,96
991,18437,1513,773253293,605604060,80105,18577,20697088,0,0,2396980,69668,2407628,70064,25174,2937,enteritidis_v1.0.7,1,1,single,9,157901557
992,290794,3283,5329770842,4339877134,596487,519338,33693696,2637824,5,10565980,1460136,10577612,1490672,117498,30684,enteritidis_v1.0.7,1,4,snippy,1,399142615
993,127227,4086,4995181510,4080605617,561741,443898,33693696,3371008,6,9409712,1615884,9515012,1625224,109895,25659,enteritidis_v1.0.7,1,8,snippy,1,234685421
994,42127,1294,1490836615,1145404768,151441,35115,20697088,0,0,2392232,69880,2407628,70272,56160,47753,enteritidis_v1.0.7,1,1,single,4,335684179
995,115768,33844,117261191545,92068201094,12015331,2821723,20936704,0,0,65154852,1732660,65376240,1732668,1016914,3552505,enteritidis_v1.0.7,96,32,multiple,7,96
996,45967,1280,1649465414,1292196449,169731,39612,20716544,0,0,2394244,69932,2407628,70328,61872,45771,enteritidis_v1.0.7,1,1,single,1,347521401
997,94760,1377,4042994498,3121708466,410330,95664,20716544,0,0,2394588,69860,2407624,70240,142689,52548,enteritidis_v1.0.7,1,1,single,8,911538626
998,334715,1757,5620693971,4773432926,650311,515125,33728512,3207168,7,8850808,1887100,8917848,1924172,124446,6169,enteritidis_v1.0.7,1,2,snippy,1,249285523
999,105749,5695,6736488820,5251563148,724805,561054,33693696,10633216,13,10135172,3490616,10203204,3521780,156275,636,enteritidis_v1.0.7,1,32,snippy,1,255953274
1000,37357,1404,1579945086,1241553228,162970,38061,20697088,0,0,2382664,69908,2407624,70304,44450,15027,enteritidis_v1.0.7,1,1,single,3,328644219
1001,50322,1277,1779027624,1326177489,176797,40653,20697088,0,0,2393268,69532,2407632,69928,57663,58656,enteritidis_v1.0.7,1,1,single,4,443102425
1002,67572,4912,3883997369,2683261397,374459,293670,33693696,10072064,6,10053252,1765580,10178628,1822372,77254,59,enteritidis_v1.0.7,1,32,snippy,1,175026992
1003,25660,1317,922490269,769854488,99696,23610,20697088,0,0,2394620,70016,2407628,70412,37002,7646,enteritidis_v1.0.7,1,1,single,5,142887817
1004,208599,3110,3435318456,2761691978,384980,340143,33693696,2433024,3,8981892,945728,8993524,967428,72225,21312,enteritidis_v1.0.7,1,4,snippy,1,243801042
1005,1074562,4132,117261121429,92068200869,12014071,2821695,20936704,0,0,10070908,295376,10278984,295376,315420,8117100,enteritidis_v1.0.7,96,4,multiple,10,96
1006,20286,1493,844114239,665962576,87804,20426,20716544,0,0,1989636,69536,2407632,69928,31835,4109,enteritidis_v1.0.7,1,1,single,10,168403627
1007,15775,1501,665358492,519094265,68892,15927,20716544,0,0,2394264,69900,2407624,70296,24424,5936,enteritidis_v1.0.7,1,1,single,3,136516531
1008,33270,1339,1294375338,1028674351,134754,31539,20697088,0,0,2392864,70116,2407628,70508,42168,10757,enteritidis_v1.0.7,1,1,single,9,255953274
1009,114830,3210,2807277803,2236428730,310861,248554,33693696,3072000,4,9409712,1103212,9523204,1272264,63946,34600,enteritidis_v1.0.7,1,8,snippy,1,103596070
1010,40329,1513,1948252470,1534513029,201023,47036,20697088,0,0,2395232,69804,2407628,70196,67570,4312,enteritidis_v1.0.7,1,1,single,8,403991938
1011,23234,1302,803832734,665249416,86497,20404,20697088,0,0,2392868,69748,2407632,70140,35279,8179,enteritidis_v1.0.7,1,1,single,7,128835636
1012,34207,1457,1498611953,1201888180,156851,36846,20697088,0,0,2391964,69872,2407628,70264,51335,7718,enteritidis_v1.0.7,1,1,single,3,286976208
1013,17226,1388,604690523,443507319,60128,13611,20697088,0,0,2390140,69512,2407624,69904,22435,10868,enteritidis_v1.0.7,1,1,single,1,151435202
1014,45737,1341,1713385817,1332728972,175392,40855,20697088,0,0,2398516,69652,2407628,70048,65343,38374,enteritidis_v1.0.7,1,1,single,7,370908859
1015,18999,1468,773253294,605604060,80121,18577,20716544,0,0,2394268,69624,2407624,70020,24943,4746,enteritidis_v1.0.7,1,1,single,4,157901557
1016,751613,1091,6569010253,5510767351,742353,585839,33693696,4648960,8,8609752,2226680,8686788,2269292,160639,58912,enteritidis_v1.0.7,1,1,snippy,1,334226197
1017,456386,1899,5052057564,4164674624,574790,519365,33693696,2605056,6,8850808,1503116,8917848,1533284,116987,18515,enteritidis_v1.0.7,1,2,snippy,1,391426892
1018,37587,1290,1335172190,1086176295,141271,33301,20716544,0,0,2390140,69608,2407624,70004,43672,35333,enteritidis_v1.0.7,1,1,single,8,239248233
1019,20637,1404,763744901,579304533,77416,17771,20697088,0,0,2394240,69824,2407628,70220,27745,8636,enteritidis_v1.0.7,1,1,single,7,174692626
1020,47393,1324,1829294883,1418619724,186798,43486,20716544,0,0,2389904,70228,2407624,70620,58846,29158,enteritidis_v1.0.7,1,1,single,4,400927570
